ts,ul_kBps,dl_kBps
1656858679.6734707,9.49, 27.69
1656858680.6750813,208.10, 4716.50
1656858681.676758,170.95, 4905.34
1656858682.6774192,62.76, 1649.70
1656858683.678986,8.92, 40.67
1656858684.6806235,7.16, 38.86
1656858685.6815636,38.25, 922.32
1656858686.6832716,237.13, 8199.74
1656858687.6849997,275.39, 9273.41
1656858688.686398,274.27, 9580.48
1656858689.6880023,295.29, 10380.56
1656858690.689704,285.57, 9409.47
1656858691.6915233,293.37, 10066.30
1656858692.6931489,191.85, 10933.99
1656858693.6948397,119.17, 9093.83
1656858694.696511,98.71, 8216.49
1656858695.6976266,92.09, 8229.67
1656858696.699476,93.08, 8098.74
1656858697.7011309,98.06, 7585.78
1656858698.7027564,103.67, 7572.03
1656858699.7043197,111.11, 7434.94
1656858700.705561,124.67, 8297.72
1656858701.7073016,112.21, 7258.11
1656858702.7095447,119.77, 7194.20
1656858703.710659,126.72, 7116.10
1656858704.712192,143.62, 7319.64
1656858705.713424,161.61, 7842.76
1656858706.7150023,182.97, 8370.20
1656858707.7166796,260.34, 11306.28
1656858708.7174416,177.35, 7595.39
1656858709.719072,152.10, 7340.38
1656858710.720715,184.35, 7620.51
1656858712.7244241,269.32, 8595.18
1656858713.72558,236.50, 7646.58
1656858714.7273173,260.55, 8346.37
1656858715.7291014,424.96, 13472.57
1656858716.7308586,316.09, 10503.42
1656858717.7327409,56.98, 1972.77
1656858718.7345524,46.89, 1579.23
1656858719.7354512,67.20, 2106.14
1656858720.7374258,52.91, 1730.07
1656858721.7395031,159.01, 3876.17
1656858722.7419238,352.65, 10310.68
1656858723.7440972,392.75, 12611.88
1656858724.7454016,500.72, 16340.00
1656858725.7470036,490.73, 16662.44
1656858726.7487044,530.96, 16762.39
1656858727.7495275,516.27, 16433.87
1656858728.751184,190.65, 5885.60
1656858729.7526984,13.26, 287.60
1656858730.7534957,10.19, 141.74
1656858731.7551765,25.76, 173.05
1656858732.7567718,45.52, 1045.50
1656858733.7573893,181.05, 5205.88
1656858734.7588794,21.62, 154.14
1656858735.760424,41.00, 474.36
1656858736.7613456,132.41, 3294.23
1656858737.762828,23.61, 42.52
1656858738.7654855,33.11, 54.09
1656858739.7671492,439.69, 12845.79
1656858740.7687907,237.71, 6736.61
1656858741.7698464,173.05, 5589.79
1656858742.771632,32.51, 61.33
1656858743.7732072,37.21, 124.93
1656858744.774512,33.20, 61.40
1656858745.7760787,37.48, 217.59
1656858746.7774878,33.57, 84.48
1656858747.7789557,32.98, 69.12
1656858748.78049,56.65, 893.88
1656858749.781366,38.97, 75.07
1656858750.7828698,37.04, 198.73
1656858751.784432,46.35, 463.36
1656858752.7854595,109.19, 2636.46
1656858753.7871473,40.88, 255.04
1656858754.7885628,70.87, 1430.40
1656858755.7900462,42.55, 314.79
1656858756.791577,100.77, 2643.47
1656858758.7948236,35.66, 89.43
1656858759.7965412,30.18, 59.60
1656858760.7975314,31.02, 51.18
1656858761.799103,28.61, 53.21
1656858762.801174,28.96, 51.49
1656858763.8026848,27.00, 49.63
1656858764.8033364,28.25, 51.34
1656858765.8041787,29.77, 53.53
1656858766.8053548,29.42, 50.98
1656858767.8068752,30.58, 54.91
1656858768.8085008,24.97, 47.96
