event_id,server_timestamp,client_id,client_timestamp
joined_room,1656861151402,Linux_646,1656861151260
link_access,1656860772259,Linux_325,1656860772095
avatar_selected,1656861099299,Linux_243,1656861099157
link_access,1656860771630,Linux_239,1656860771513
joined_room,1656861099046,Linux_305,1656861098891
link_access,1656860774233,Linux_625,1656860774118
joined_room,1656861110183,Linux_881,1656861110030
joined_room,1656861144728,Linux_513,1656861144580
link_access,1656860772349,Linux_644,1656860772178
joined_room,1656861141351,Linux_644,1656861141169
avatar_selected,1656861104291,Linux_305,1656861104116
link_access,1656860769433,Linux_605,1656860769092
avatar_selected,1656861121745,Linux_881,1656861121600
link_access,1656860773787,Linux_757,1656860773673
link_access,1656860775202,Linux_566,1656860775082
avatar_selected,1656861128124,Linux_503,1656861127976
avatar_selected,1656861173464,Linux_400,1656861172624
avatar_selected,1656861085327,Linux_566,1656861085181
avatar_selected,1656861164905,Linux_513,1656861164744
link_access,1656860772494,Linux_243,1656860772377
avatar_selected,1656860803150,Windows_41,1656860802676
link_access,1656860771955,Linux_646,1656860771839
avatar_selected,1656861184344,Linux_757,1656861184201
link_access,1656860772688,Linux_400,1656860772567
link_access,1656860772761,Linux_453,1656860772587
link_access,1656860771417,Linux_881,1656860771297
avatar_selected,1656861071871,Linux_605,1656861071500
joined_room,1656861082856,Linux_566,1656861082711
link_access,1656860773180,Linux_503,1656860773054
avatar_selected,1656861155634,Linux_834,1656861155490
link_access,1656860773086,Linux_834,1656860772967
link_access,1656860772958,Linux_513,1656860772834
joined_room,1656861095638,Linux_243,1656861095478
joined_room,1656861123458,Linux_625,1656861123310
avatar_selected,1656861191477,Linux_239,1656861191336
joined_room,1656861069430,Linux_605,1656861069150
joined_room,1656861135868,Linux_834,1656861135589
joined_room,1656861135694,Linux_453,1656861135545
joined_room,1656861143191,Linux_757,1656861143050
avatar_selected,1656861182688,Linux_646,1656861182534
link_access,1656860773338,Linux_305,1656860773219
joined_room,1656861151285,Linux_239,1656861151064
avatar_selected,1656861152620,Linux_453,1656861152475
avatar_selected,1656861159734,Linux_644,1656861159506
avatar_selected,1656861177919,Linux_325,1656861177771
link_access,1656860769637,Windows_41,1656860769101
joined_room,1656861146201,Linux_325,1656861146051
joined_room,1656861116852,Linux_503,1656861116710
joined_room,1656861143413,Linux_400,1656861143273
avatar_selected,1656861134008,Linux_625,1656861133869
link_access,1656860664572,Linux_454,1656860664249
joined_room,1656860802907,Windows_41,1656860802437
