event_id,server_timestamp,client_id,client_timestamp
joined_room,1656678035429,Linux_700,1656678035322
joined_room,1656678138334,Linux_472,1656678138245
link_access,1656677910116,Linux_11,1656677910000
joined_room,1656678142304,Linux_795,1656678142214
link_access,1656677909997,Linux_795,1656677909900
joined_room,1656678163198,Linux_421,1656678163110
joined_room,1656678161589,Linux_249,1656678161484
link_access,1656677911104,Linux_883,1656677911011
joined_room,1656677936762,Windows_514,1656677936273
avatar_selected,1656678194366,Linux_140,1656678194208
link_access,1656677801159,Linux_376,1656677801055
link_access,1656677905962,Windows_514,1656677905481
link_access,1656677909732,Linux_700,1656677909429
joined_room,1656678139947,Linux_248,1656678139846
avatar_selected,1656678186019,Linux_279,1656678185936
link_access,1656677910494,Linux_248,1656677910387
avatar_selected,1656678150450,Linux_248,1656678150366
link_access,1656677909861,Linux_249,1656677909760
avatar_selected,1656678150954,Linux_472,1656678150868
joined_room,1656678123552,Linux_135,1656678123455
joined_room,1656678154177,Linux_77,1656678154086
link_access,1656677909725,Linux_421,1656677909628
link_access,1656677910625,Linux_77,1656677910528
avatar_selected,1656678176207,Linux_77,1656678176111
link_access,1656677908736,Linux_472,1656677908621
joined_room,1656678161868,Linux_918,1656678161779
link_access,1656677908491,Linux_918,1656677908386
avatar_selected,1656678137359,Linux_795,1656678137263
avatar_selected,1656678190207,Linux_421,1656678190120
joined_room,1656678157370,Linux_11,1656678157280
avatar_selected,1656678180086,Linux_672,1656678179941
avatar_selected,1656678038207,Linux_700,1656678038117
joined_room,1656678158353,Linux_672,1656678158267
avatar_selected,1656678182206,Linux_11,1656678182110
link_access,1656677908871,Linux_135,1656677908771
joined_room,1656678129990,Linux_795,1656678129901
joined_room,1656678160157,Linux_279,1656678160070
link_access,1656677909374,Linux_279,1656677909257
link_access,1656677910376,Linux_769,1656677910271
avatar_selected,1656678112486,Linux_883,1656678112397
avatar_selected,1656677937009,Windows_514,1656677936511
avatar_selected,1656678191395,Linux_249,1656678191275
avatar_selected,1656678193815,Linux_918,1656678193726
avatar_selected,1656678153567,Linux_795,1656678153467
joined_room,1656678109859,Linux_883,1656678109768
link_access,1656677909260,Linux_672,1656677909159
link_access,1656677910237,Linux_795,1656677910133
joined_room,1656678163500,Linux_140,1656678163411
link_access,1656677909484,Linux_140,1656677909383
avatar_selected,1656678111641,Linux_769,1656678111537
joined_room,1656678108980,Linux_769,1656678108883
avatar_selected,1656678125944,Linux_135,1656678125852
