ts,ul_kBps,dl_kBps
1656867782.4104795,4.00, 13.69
1656867783.4117358,4.36, 14.77
1656867784.4137998,9.68, 23.75
1656867785.414826,51.50, 446.26
1656867786.416224,119.01, 4322.81
1656867787.4175413,74.85, 2746.61
1656867788.4188612,83.38, 3734.88
1656867789.4202714,53.84, 2549.90
1656867790.4217086,90.65, 4459.65
1656867791.4229665,82.03, 4669.69
1656867792.424427,75.49, 4234.54
1656867793.4259245,90.09, 5009.02
1656867794.4268541,104.51, 5398.45
1656867795.428351,100.89, 5119.88
1656867796.429831,101.28, 5371.27
1656867797.430883,90.51, 5243.76
1656867798.4322913,88.00, 5052.41
1656867799.4336889,92.71, 4810.80
1656867800.4348402,103.64, 5295.38
1656867801.4362104,103.99, 5100.10
1656867802.4376166,105.16, 5389.37
1656867803.4389405,96.94, 4994.29
1656867804.4404194,103.92, 5391.52
1656867805.441818,92.58, 4996.47
1656867806.4428415,91.97, 5068.30
1656867807.4442444,91.17, 5112.18
1656867808.4457629,86.26, 4978.07
1656867809.4468317,97.36, 4976.52
1656867810.4481823,91.07, 5090.81
1656867811.4495442,102.93, 5350.18
1656867812.4508157,101.18, 5331.59
1656867813.4517758,98.37, 5012.64
1656867814.4523313,99.48, 5437.26
1656867815.453396,84.91, 4994.40
1656867816.4547842,92.91, 5489.93
1656867817.4561903,90.44, 5182.12
1656867818.4575768,97.24, 5371.69
1656867819.4588583,76.38, 3374.64
1656867820.4603972,70.30, 3542.51
1656867821.4618223,92.49, 3417.01
1656867822.4628272,60.61, 3596.47
1656867823.4641926,83.05, 4986.45
1656867824.4655797,87.88, 5236.87
1656867825.4668972,89.43, 5121.49
1656867826.4682977,97.44, 5460.61
1656867827.4696996,85.50, 4902.34
1656867828.4708347,93.86, 5479.91
1656867829.471371,81.78, 4604.93
1656867830.4728177,86.87, 5243.11
1656867831.474265,93.78, 5291.30
1656867832.4748425,90.52, 5267.14
1656867833.4764767,88.31, 5100.94
1656867834.4784324,98.43, 5321.89
1656867835.479888,88.71, 5262.08
1656867836.4813852,91.98, 5138.42
1656867837.4828892,91.18, 5277.00
1656867838.484312,95.26, 5543.35
1656867839.4856522,80.92, 4694.07
1656867840.4868147,89.82, 5093.09
1656867841.4874952,73.51, 4567.90
1656867842.4889936,39.90, 4050.28
1656867843.4904213,62.72, 2235.28
1656867844.4912894,66.71, 4011.81
1656867845.4926877,81.69, 3971.09
1656867846.4935985,90.22, 4078.06
1656867847.4949012,145.30, 4009.08
1656867848.4963424,101.87, 4084.04
1656867849.4970417,91.96, 4467.19
1656867850.4980268,103.05, 3869.88
1656867851.4988022,77.86, 2106.57
1656867852.500195,24.26, 22.86
1656867853.5015135,29.27, 68.95
1656867854.5029385,24.71, 24.60
1656867855.5043871,26.22, 63.78
1656867856.505805,25.18, 25.14
1656867857.5068429,27.72, 27.23
1656867858.5082245,30.87, 89.45
1656867859.5096123,70.82, 3182.52
1656867860.5108457,54.72, 2377.29
1656867861.5119185,24.43, 26.39
1656867862.513296,26.80, 27.03
1656867863.5144024,21.02, 24.20
1656867864.5158367,25.75, 25.25
1656867865.5172257,27.83, 32.80
1656867866.5185075,24.17, 26.44
1656867867.5198119,28.03, 32.59
1656867868.5212207,23.24, 25.76
1656867869.52267,24.31, 24.27
1656867870.5241039,27.34, 30.04
1656867871.5254953,20.84, 25.34
1656867872.526793,22.54, 23.58
1656867873.5274594,23.06, 23.49
1656867874.528895,27.54, 38.15
1656867875.5302746,24.39, 26.22
1656867876.5308034,23.99, 24.87
1656867877.5319204,25.99, 26.38
1656867878.5332778,23.26, 25.56
1656867879.5347102,26.87, 53.22
1656867880.5361187,39.54, 237.77
1656867881.5375702,44.36, 1018.64
1656867882.5388608,32.80, 432.41
1656867883.540284,27.66, 142.51
1656867884.5409045,56.32, 2612.95
1656867885.5422995,24.72, 26.42
1656867886.542817,28.55, 32.41
1656867887.5442429,30.84, 36.40
1656867888.545663,29.62, 55.13
1656867889.546788,25.59, 27.71
1656867890.5481548,25.78, 27.24
1656867891.5491698,27.21, 28.97
1656867892.5505526,29.78, 28.98
1656867893.5514338,26.30, 27.48
1656867894.5528395,26.48, 30.62
1656867895.5542626,29.80, 52.38
1656867896.5548642,26.93, 59.97
1656867897.5562963,27.14, 64.43
1656867898.5577013,56.61, 1432.57
1656867899.5588574,95.60, 4213.56
1656867900.5602803,41.20, 1926.90
1656867901.561726,27.53, 59.52
1656867902.5628266,29.82, 83.11
1656867903.5637684,27.90, 74.77
1656867904.5651672,27.84, 69.09
1656867905.5665126,27.84, 68.65
1656867906.567938,27.45, 69.18
1656867907.5693681,29.44, 73.33
1656867908.5707684,25.32, 65.43
1656867909.5722249,32.43, 227.31
1656867910.5736346,30.08, 90.48
1656867911.5747874,29.99, 92.50
1656867912.5761662,30.28, 90.65
1656867913.5775697,28.38, 83.55
1656867914.5788727,29.26, 84.84
1656867915.5793893,30.64, 105.55
1656867916.5801911,35.16, 133.10
