ts,ul_kBps,dl_kBps
1657289672.8094873,0.33, 0.31
1657289673.8365016,4.74, 18.73
1657289674.860474,25.68, 2238.49
1657289675.8893652,14.10, 2672.31
1657289676.9176893,9.19, 77.30
1657289677.947461,20.94, 3607.08
1657289678.9649942,32.62, 17084.92
1657289679.9929087,25.35, 10775.11
1657289681.0152166,27.75, 15448.51
1657289682.0349443,33.49, 19376.68
1657289683.062216,33.49, 18878.52
1657289684.080765,33.58, 18644.03
1657289685.1093535,35.36, 17842.87
1657289686.133931,13.82, 6227.30
1657289687.1572638,1.59, 251.79
1657289688.1721957,3.15, 0.55
1657289689.1974325,3.34, 8.09
1657289690.25386,39.10, 2469.60
1657289691.3864734,62.33, 5138.90
1657289692.4064276,31.44, 2799.10
1657289693.435985,23.64, 1620.37
1657289694.455547,34.10, 2828.42
1657289695.485536,32.33, 2821.67
1657289696.5121663,33.47, 2821.45
1657289697.5355809,29.53, 2922.31
1657289698.563324,29.91, 2894.64
1657289699.589278,21.06, 1192.84
1657289700.6199179,14.35, 21.95
1657289701.6437347,21.87, 1098.77
1657289702.67723,34.76, 2898.52
1657289703.6951826,30.74, 2539.86
1657289704.7411258,28.03, 1927.21
1657289705.7683587,30.82, 2723.08
1657289706.799092,32.40, 3231.66
1657289707.8286011,29.03, 2712.48
1657289708.8569393,31.37, 2802.86
1657289709.88701,26.20, 2049.35
1657289710.921325,10.91, 8.81
1657289711.955243,11.42, 8.36
1657289712.9745681,11.05, 1.53
1657289713.995416,7.64, 1.36
1657289715.0260987,10.59, 1.63
1657289716.0611775,10.46, 1.67
1657289717.084172,11.22, 1.67
1657289718.1153212,12.03, 1.66
1657289719.1505642,11.79, 2.04
1657289720.1884785,8.99, 1.53
1657289721.2228935,11.47, 1.77
1657289722.256918,7.36, 1.24
1657289723.2896216,7.02, 1.30
1657289724.3213923,11.71, 4.83
1657289725.3560708,11.83, 2.16
1657289726.3841891,11.86, 2.00
1657289727.4155364,8.28, 1.31
1657289728.4504204,12.11, 1.69
1657289729.4860868,11.66, 1.97
1657289730.52128,12.93, 1.68
1657289731.5534713,8.34, 1.56
1657289732.5900955,6.58, 1.10
1657289733.6222932,15.48, 16.66
1657289734.6479423,7.88, 1.16
1657289735.681483,9.86, 2.21
1657289736.7096946,9.97, 1.76
1657289737.7461529,11.54, 4.79
1657289738.7838256,15.76, 3.36
1657289739.814595,9.01, 2.72
1657289740.8472648,9.32, 3.25
1657289741.8831878,8.27, 2.07
1657289742.9194214,7.87, 1.21
1657289743.952485,7.85, 1.96
1657289744.9840105,12.16, 4.64
1657289746.0173755,10.99, 6.58
1657289747.0470634,12.58, 18.16
1657289748.0781372,18.07, 75.99
1657289749.1015723,21.58, 5781.03
1657289750.1294925,8.84, 34.89
1657289751.153739,7.94, 40.15
1657289752.174311,13.27, 1623.29
1657289753.2040267,7.44, 55.58
1657289754.236703,9.79, 89.55
1657289755.271374,10.64, 81.27
1657289756.3100972,10.37, 36.04
1657289757.3454046,7.97, 33.17
1657289758.3883948,20.60, 2978.11
1657289759.4205644,12.25, 273.03
1657289760.4556494,13.01, 503.73
1657289761.48615,12.13, 955.03
1657289762.525332,14.53, 2870.68
1657289763.5668094,13.37, 2218.16
1657289764.611485,8.31, 29.30
1657289765.6553075,9.95, 34.25
1657289766.6837628,13.90, 45.72
1657289767.7218971,13.84, 42.43
1657289768.7634833,12.50, 35.77
1657289769.7947052,12.29, 41.18
1657289770.841943,11.16, 33.13
1657289771.8797493,12.09, 26.52
1657289772.9111443,11.64, 45.78
1657289773.9433374,11.78, 52.18
1657289774.9818764,16.06, 48.21
1657289776.0141318,14.01, 51.68
1657289777.0576642,13.34, 87.76
1657289778.1006143,15.51, 56.41
1657289779.150185,12.98, 63.92
1657289780.1885328,13.86, 63.75
1657289781.2246976,16.14, 1828.87
1657289782.2550197,12.02, 56.81
1657289783.2952454,12.08, 62.49
1657289784.3273964,8.29, 60.83
1657289785.3526707,13.23, 71.35
1657289786.3938625,17.28, 74.88
1657289787.432975,13.66, 90.48
1657289788.4678955,19.04, 108.82
1657289789.5039723,12.98, 95.95
1657289790.527735,14.53, 92.92
1657289791.568193,13.88, 111.57
1657289792.6034145,12.93, 110.24
1657289793.6441507,15.60, 108.55
1657289794.6854155,18.59, 118.37
1657289795.7126446,15.08, 114.37
1657289796.7558556,18.37, 112.02
1657289797.7914724,14.51, 105.83
1657289798.8227923,12.78, 105.68
1657289799.8711052,15.21, 109.09
1657289800.9162192,21.17, 121.71
1657289801.9488146,16.33, 132.44
1657289802.98325,18.85, 124.52
1657289804.0139537,14.84, 127.50
1657289805.0535674,13.59, 112.51
1657289806.0903487,17.53, 135.22
1657289807.122959,16.91, 130.27
1657289808.165286,13.15, 133.11
1657289809.2017055,13.99, 133.47
1657289810.2352002,14.24, 128.97
1657289811.2756193,14.43, 126.36
1657289812.3203144,13.95, 123.07
1657289813.364617,14.60, 113.79
1657289814.3953989,17.26, 124.40
1657289815.4294844,25.96, 5427.65
1657289816.4545903,14.07, 124.24
1657289817.4835253,20.71, 115.65
1657289818.5210016,14.75, 115.82
1657289819.5602636,13.14, 115.47
1657289820.5973394,16.00, 129.73
1657289821.6501172,17.03, 117.37
1657289822.696419,18.09, 115.18
1657289823.749266,15.49, 104.44
1657289824.792382,17.11, 112.19
1657289825.8415809,18.30, 117.40
1657289826.8794448,13.76, 113.06
1657289827.9163115,13.63, 116.66
1657289828.9527721,19.73, 120.65
1657289829.9933944,12.69, 106.14
1657289831.0336113,13.31, 104.78
1657289832.0718513,13.95, 104.21
1657289833.1062903,15.36, 118.13
1657289834.1443958,13.88, 124.69
1657289835.18247,14.28, 109.49
1657289836.216789,14.10, 121.16
1657289837.2469237,12.86, 112.88
1657289838.2802608,14.25, 106.82
1657289839.3103948,15.67, 106.16
1657289840.3563893,16.95, 114.10
1657289841.4036214,13.09, 121.62
1657289842.4635072,16.44, 134.69
1657289843.5304027,27.68, 125.68
1657289844.562231,13.23, 115.79
1657289845.591072,13.45, 109.45
1657289846.6338358,15.42, 117.74
1657289847.6723537,19.49, 111.90
1657289848.7127173,13.42, 109.65
1657289849.7543929,19.32, 112.87
1657289850.7965698,19.12, 116.90
1657289851.833234,15.48, 111.11
1657289852.8809845,17.81, 110.23
1657289853.9528828,18.42, 114.38
1657289854.9929445,13.38, 93.99
1657289856.0272646,15.29, 129.37
1657289857.0718496,16.71, 118.48
1657289858.1062067,18.67, 116.30
1657289859.1401517,15.94, 265.29
1657289860.175002,20.14, 114.26
1657289861.2052603,15.22, 102.55
1657289862.2469907,14.38, 106.64
1657289863.3012002,20.57, 113.77
1657289864.3332214,15.32, 106.90
1657289865.3689039,18.37, 108.92
1657289866.4085011,18.97, 108.31
1657289867.4403646,11.62, 102.59
1657289868.4820027,10.31, 108.79
1657289869.5139382,9.69, 108.73
1657289870.5534742,13.30, 108.49
1657289871.596342,10.46, 106.04
1657289872.6461747,11.95, 101.21
1657289873.6830037,9.06, 106.01
1657289874.7209926,10.78, 106.73
1657289875.7741091,19.32, 114.06
1657289876.8174543,10.61, 110.10
1657289877.8537037,10.00, 101.51
1657289878.8920069,10.41, 109.29
1657289879.9260564,10.14, 101.75
1657289880.9609313,13.91, 119.99
1657289881.9936078,10.40, 115.07
1657289883.0244193,13.05, 113.33
1657289884.0539923,18.52, 112.93
1657289885.083537,17.72, 112.61
1657289886.114297,20.23, 112.55
1657289887.1458325,13.47, 119.64
1657289888.1869519,22.95, 112.30
1657289889.2304423,12.80, 115.10
1657289890.2651706,13.41, 105.77
1657289891.299769,12.73, 108.05
1657289892.3358495,12.75, 106.78
1657289893.371111,12.61, 101.63
1657289894.403487,19.69, 111.87
1657289895.4776123,15.83, 106.58
1657289896.5225139,18.68, 114.60
1657289897.5725138,25.45, 124.02
1657289898.6100214,17.69, 112.39
1657289899.738977,18.39, 116.60
1657289900.7920752,18.26, 111.86
1657289901.8314521,14.18, 105.28
1657289902.8615394,15.07, 107.91
1657289903.9038773,19.57, 103.57
1657289904.9476466,16.70, 99.98
1657289905.9913273,16.27, 107.05
1657289907.0247076,14.30, 109.45
1657289908.0644667,20.03, 114.28
1657289909.136515,18.15, 121.95
1657289910.1758034,19.33, 113.85
1657289911.2154124,20.26, 116.11
1657289912.263168,14.42, 112.79
1657289913.308502,19.24, 113.18
1657289914.3518703,20.36, 108.89
1657289915.3907819,16.20, 105.49
1657289916.427234,15.44, 113.35
1657289917.462255,15.18, 108.77
1657289918.506885,23.28, 117.65
1657289919.5500507,20.77, 108.03
1657289920.5741365,16.81, 108.93
1657289921.6135027,21.88, 122.72
1657289922.6527774,15.51, 108.65
1657289923.7007966,15.81, 108.51
1657289924.7448637,16.19, 104.31
1657289925.781965,20.65, 121.06
1657289926.816766,17.13, 112.85
1657289927.8455825,15.91, 108.69
1657289928.8800566,19.23, 113.71
1657289929.9119182,21.24, 117.74
1657289930.9414418,17.39, 121.24
1657289931.992391,16.68, 110.81
1657289933.039093,15.76, 105.59
1657289934.0834563,29.06, 132.13
1657289935.1367145,20.91, 111.25
1657289936.1706064,15.17, 110.75
1657289937.2090366,15.75, 109.46
1657289938.2353618,16.71, 109.21
1657289939.2748606,17.13, 109.23
1657289940.3163447,22.63, 104.58
1657289941.354984,15.31, 111.91
1657289942.3916695,21.15, 110.94
1657289943.4207664,14.07, 116.73
1657289944.45013,13.66, 111.08
1657289945.479948,14.20, 106.64
1657289946.511087,14.53, 111.45
1657289947.536412,14.39, 111.94
1657289948.5741122,14.24, 116.68
1657289949.6143334,15.09, 113.10
1657289950.6493149,14.61, 105.90
1657289951.6759574,15.01, 111.58
1657289952.7176182,17.79, 106.76
1657289953.7551324,13.04, 111.24
1657289954.786949,14.78, 114.94
1657289955.8212981,11.52, 111.20
1657289956.8519995,14.14, 113.24
1657289957.896158,16.93, 111.75
1657289958.9387543,13.50, 112.35
1657289959.9957402,15.82, 119.15
1657289961.0717041,14.95, 109.79
1657289962.1286612,16.17, 113.67
1657289963.174755,14.59, 105.82
1657289964.2104814,15.35, 106.07
1657289965.2445476,16.41, 106.72
1657289966.2745388,17.38, 243.50
1657289967.3181968,16.37, 104.26
1657289968.3631368,15.94, 112.49
1657289969.397571,18.84, 117.95
1657289970.4310937,20.55, 113.91
1657289971.4600983,15.40, 111.54
1657289972.499071,20.36, 119.53
1657289973.5421698,13.12, 111.12
1657289974.573006,13.50, 115.27
1657289975.6128342,15.23, 112.76
1657289976.6391404,18.32, 119.70
1657289977.678534,10.33, 115.53
1657289978.7173615,12.48, 123.35
1657289979.7513156,10.60, 109.47
1657289980.7827163,15.50, 115.70
1657289981.8175867,10.90, 117.88
1657289982.866253,15.69, 108.87
1657289983.9119675,12.38, 111.74
1657289984.9433682,12.73, 109.29
1657289985.9844117,15.20, 118.57
1657289987.023384,11.92, 104.20
1657289988.0622633,16.49, 113.61
1657289989.0930583,7.72, 110.57
1657289990.1280103,11.20, 114.66
1657289991.171856,14.06, 110.17
1657289992.2056508,14.34, 114.17
1657289993.2400067,14.35, 114.81
1657289994.2739727,14.73, 103.59
1657289995.3030167,13.32, 108.41
1657289996.3361397,15.04, 113.62
1657289997.379335,12.99, 109.75
1657289998.4190924,15.50, 92.37
1657289999.4605618,11.31, 85.65
1657290000.4959347,12.71, 100.11
1657290001.5301092,11.86, 91.90
1657290002.560882,11.51, 83.58
1657290003.604846,11.24, 86.90
1657290004.65028,12.78, 84.63
1657290005.6934643,13.45, 74.38
1657290006.726233,13.46, 101.82
1657290007.7645938,11.21, 69.58
1657290008.8090048,11.56, 63.72
1657290009.8376522,11.39, 68.56
1657290010.8765743,10.75, 76.73
1657290011.9089625,9.46, 86.21
1657290012.947968,11.84, 64.33
1657290013.986075,11.24, 83.19
1657290015.0394113,11.99, 87.98
1657290016.0851824,13.86, 66.15
1657290017.1127963,15.08, 69.97
1657290018.139051,13.77, 89.20
1657290019.1796808,12.01, 90.19
1657290020.2299464,11.34, 67.15
1657290021.2696126,19.21, 97.90
1657290022.3024654,12.51, 97.55
1657290023.3334846,15.09, 72.12
1657290024.3670003,10.93, 105.77
1657290025.4114444,18.77, 81.87
1657290026.4442182,10.94, 80.65
1657290027.4722836,11.10, 55.60
1657290028.511731,9.59, 64.83
1657290029.551324,11.21, 78.22
1657290030.5845287,9.28, 65.06
1657290031.617547,15.29, 56.94
1657290032.7174942,11.22, 49.51
1657290033.758087,11.52, 51.15
1657290034.7888522,12.38, 73.48
1657290035.828203,11.83, 112.57
1657290036.8646219,9.14, 124.77
1657290037.9011078,8.99, 83.49
1657290038.9305673,8.37, 74.84
1657290039.9724398,7.97, 89.46
1657290041.0034027,11.94, 75.84
1657290042.0407262,12.33, 101.35
1657290043.0649571,11.56, 59.86
1657290044.1053262,12.12, 56.91
1657290045.1307824,11.44, 73.70
1657290046.176532,11.99, 36.70
1657290047.2245836,11.42, 80.13
1657290048.2857556,9.97, 86.34
1657290049.3229635,8.38, 58.49
1657290050.3518898,10.67, 47.19
1657290051.380676,22.56, 318.29
