ts,ul_kBps,dl_kBps
1657289083.2787192,0.78, 1.17
1657289084.3230085,4.31, 23.68
1657289085.3493962,26.76, 2171.45
1657289086.3655872,9.63, 1225.08
1657289087.4084697,12.97, 1457.14
1657289088.4352963,14.98, 70.81
1657289089.4593139,8.64, 2521.21
1657289090.4867268,56.95, 6210.45
1657289091.5142345,82.10, 12871.83
1657289092.536479,34.10, 19345.29
1657289093.5572996,37.25, 22049.06
1657289094.5795305,35.09, 21433.31
1657289095.6053088,34.06, 19400.16
1657289096.6515353,80.49, 13084.91
1657289097.6804774,18.72, 10630.81
1657289098.7030568,1.89, 252.20
1657289099.7152112,2.40, 7.19
1657289100.7523878,24.63, 2374.64
1657289101.7784603,33.56, 3009.78
1657289102.8106992,42.37, 5590.97
1657289103.8340511,28.76, 2925.06
1657289104.8615744,36.01, 2911.15
1657289105.8859282,30.61, 2758.45
1657289106.9100378,32.62, 2637.70
1657289107.934397,35.07, 2647.82
1657289108.9606836,30.46, 2531.95
1657289109.9851396,34.16, 3045.88
1657289111.0103617,37.77, 3028.07
1657289112.0412807,34.23, 2937.15
1657289113.0773885,32.56, 2993.15
1657289114.1014056,32.97, 2763.33
1657289115.1281588,34.21, 3124.14
1657289116.1631634,36.75, 3040.74
1657289117.1908321,39.71, 4614.49
1657289118.2214766,10.51, 23.31
1657289119.2456043,14.94, 1812.34
1657289120.2853453,9.06, 30.60
1657289121.3109696,15.21, 48.18
1657289122.3514276,14.90, 85.14
1657289123.409545,20.74, 2891.84
1657289124.4625967,11.62, 47.32
1657289125.490863,8.30, 33.00
1657289126.52131,12.21, 34.94
1657289127.5494823,14.10, 43.21
1657289128.5785375,9.85, 40.35
1657289129.5990632,10.60, 44.63
1657289130.6433108,9.67, 47.56
1657289131.6706524,14.83, 2007.34
1657289132.7083418,8.31, 50.95
1657289133.729416,10.69, 49.71
1657289134.7584279,13.84, 47.12
1657289135.795292,12.78, 49.60
1657289136.8296292,13.85, 50.98
1657289137.8659482,14.09, 61.77
1657289138.905986,14.72, 399.84
1657289139.9242406,20.96, 3309.43
1657289140.946107,11.33, 55.76
1657289141.9815645,13.98, 56.91
1657289143.0042338,12.31, 61.09
1657289144.0354629,21.62, 222.39
1657289145.0674114,13.45, 65.20
1657289146.103637,13.85, 64.20
1657289147.1382928,15.37, 77.37
1657289148.180367,21.02, 84.88
1657289149.2179587,14.41, 77.00
1657289150.2477624,13.47, 80.61
1657289151.2878406,15.14, 84.42
1657289152.324346,14.72, 79.27
1657289153.3505132,28.20, 6796.13
1657289154.3753438,13.67, 77.97
1657289155.407714,14.78, 84.22
1657289156.4348042,15.95, 81.90
1657289157.4652662,14.15, 79.54
1657289158.500303,12.88, 85.76
1657289159.5422313,14.80, 78.08
1657289160.5704978,13.09, 75.63
1657289161.6033893,15.24, 71.87
1657289162.631376,15.04, 78.37
1657289163.6508482,17.52, 77.48
1657289164.679938,12.82, 77.99
1657289165.7062578,14.55, 75.75
1657289166.7455173,15.20, 79.26
1657289167.7833414,14.50, 84.42
1657289168.8120525,12.34, 75.99
1657289169.8451,12.89, 74.80
1657289170.8810925,16.05, 80.00
1657289171.9113994,16.65, 76.86
1657289172.9431036,16.78, 82.72
1657289173.9632356,13.32, 76.39
1657289174.9981544,14.24, 77.33
1657289176.0299501,15.38, 75.15
1657289177.0616891,15.05, 77.48
1657289178.0916226,11.72, 75.04
1657289179.1197343,14.83, 72.28
1657289180.1488721,12.75, 70.07
1657289181.1748068,12.78, 72.64
1657289182.2112715,13.31, 72.81
1657289183.2493665,13.22, 74.31
1657289184.2885873,12.48, 76.45
1657289185.319262,13.85, 77.14
1657289186.3484182,11.76, 73.72
1657289187.3809109,13.35, 73.90
1657289188.4169953,14.32, 77.62
1657289189.4567795,19.26, 77.07
1657289190.4797668,14.21, 70.15
1657289191.5122502,13.23, 69.31
1657289192.5498896,15.83, 71.71
1657289193.5901043,14.73, 76.05
1657289194.622836,15.16, 77.35
1657289195.6581519,13.19, 71.49
1657289196.6838267,14.35, 71.69
1657289197.7173803,13.13, 65.25
1657289198.7521951,14.14, 71.42
1657289199.78628,13.00, 67.90
1657289200.816213,13.84, 68.78
1657289201.8574626,14.42, 67.10
1657289202.8845458,13.18, 62.58
1657289203.9110613,13.96, 66.53
1657289204.946794,18.92, 69.77
1657289205.9807732,21.47, 69.50
1657289207.0065808,16.54, 79.33
1657289208.0321774,16.79, 68.51
1657289209.0683074,14.99, 62.32
1657289210.113041,15.29, 68.05
1657289211.1445432,16.75, 68.01
1657289212.1852508,14.47, 75.16
1657289213.2152405,12.73, 69.39
1657289214.2522857,20.15, 86.79
1657289215.2744462,15.29, 70.41
1657289216.3088439,15.87, 72.74
1657289217.3403196,16.47, 72.31
1657289218.382526,16.66, 71.24
1657289219.414847,13.24, 67.00
1657289220.4476328,12.26, 72.66
1657289221.525583,19.43, 73.96
1657289222.5700922,13.60, 74.81
1657289223.6072497,14.41, 70.38
1657289224.6481152,18.77, 71.77
1657289225.6852617,14.23, 68.46
1657289226.7144523,13.17, 70.99
1657289227.7516146,12.29, 65.93
1657289228.787513,12.87, 73.98
1657289229.8220227,13.35, 71.95
1657289230.8524103,13.24, 71.41
1657289231.8869793,13.46, 71.92
1657289232.9201496,16.33, 69.47
1657289233.9504697,16.63, 77.05
1657289234.981008,18.51, 75.94
1657289236.0141363,11.78, 67.24
1657289237.0534723,13.27, 77.65
1657289238.1020563,13.18, 71.76
1657289239.13792,13.81, 70.82
1657289240.1650996,12.33, 73.39
1657289241.201373,19.44, 71.78
1657289242.2403233,14.35, 70.26
1657289243.2793217,14.06, 69.26
1657289244.3152735,12.31, 69.42
1657289245.3490665,23.53, 74.04
1657289246.3954582,13.80, 63.94
1657289247.4305127,14.25, 69.51
1657289248.473596,13.12, 69.81
1657289249.5035112,14.51, 71.32
1657289250.5419116,12.92, 70.96
1657289251.5806375,13.94, 72.14
1657289252.6189618,13.76, 72.12
1657289253.6565185,14.21, 70.85
1657289254.6989856,13.06, 73.05
1657289255.7278748,13.72, 71.45
1657289256.7537398,14.66, 70.83
1657289257.7863111,14.10, 71.61
1657289258.8155873,14.38, 71.06
1657289259.8581853,12.98, 74.03
1657289260.9085486,13.50, 72.28
1657289261.9488058,14.11, 71.56
1657289262.984089,14.32, 74.21
1657289264.0075119,14.68, 74.46
1657289265.0366988,14.39, 72.47
1657289266.0614195,14.74, 68.30
1657289267.095166,14.66, 67.70
1657289268.1333644,14.44, 70.46
1657289269.172685,13.97, 68.88
1657289270.2048192,14.12, 66.86
1657289271.233103,12.54, 69.42
