ts,ul_kBps,dl_kBps
1657288502.724512,0.43, 0.67
1657288503.7545226,5.08, 19.75
1657288504.7792883,32.13, 2238.01
1657288505.8043873,14.81, 2693.24
1657288506.8385117,8.26, 73.17
1657288507.8666387,26.65, 4144.12
1657288508.8901033,25.30, 11584.49
1657288509.9078372,24.47, 10037.19
1657288510.9294784,31.48, 16288.80
1657288511.9513965,28.80, 16949.42
1657288512.9659152,35.01, 20101.17
1657288513.9843955,30.49, 18006.31
1657288515.007819,26.30, 13579.21
1657288516.0449846,32.47, 17209.47
1657288517.056625,1.38, 254.58
1657288518.0787401,0.29, 1.57
1657288519.0971212,3.39, 20.58
1657288520.1313462,40.40, 2646.80
1657288521.1740623,45.79, 5332.81
1657288522.1938848,37.03, 5714.81
1657288523.2091205,35.45, 5269.24
1657288524.2337234,28.80, 3205.57
1657288525.2500124,31.96, 2872.49
1657288526.2784348,36.14, 2840.76
1657288527.3020847,35.86, 2831.49
1657288528.32505,36.75, 2901.97
1657288529.3600085,36.98, 2888.99
1657288530.3988688,38.92, 2949.25
1657288531.4209828,38.29, 2927.93
1657288532.4488304,37.66, 2937.46
1657288533.4828954,37.17, 2922.78
1657288534.5081406,36.41, 2965.56
1657288535.5436223,39.25, 2903.98
1657288536.5792215,33.79, 2313.66
1657288537.623969,13.95, 26.11
1657288538.653002,13.59, 25.17
1657288539.6893642,13.95, 27.44
1657288540.7200143,13.94, 25.02
1657288541.7493002,13.98, 27.22
1657288542.7808595,13.33, 25.51
1657288543.8056836,13.37, 25.68
1657288544.8356287,18.61, 30.91
1657288545.8634815,13.96, 26.79
1657288546.8922682,13.24, 26.95
1657288547.9236557,13.90, 24.99
1657288548.964319,13.33, 24.76
1657288549.9978256,14.90, 29.03
1657288551.0304801,13.23, 25.03
1657288552.0586534,13.14, 26.26
1657288553.08544,14.18, 27.54
1657288554.1167505,13.80, 25.60
1657288555.1496696,14.11, 26.16
1657288556.1737428,16.46, 28.16
1657288557.1991777,13.79, 28.02
1657288558.2339444,13.83, 29.51
1657288559.253443,13.55, 28.79
1657288560.2861788,15.27, 28.43
1657288561.3221264,13.50, 28.68
1657288562.3482542,13.85, 30.56
1657288563.380825,21.14, 42.76
1657288564.4172378,14.87, 29.39
1657288565.4404202,15.24, 30.60
1657288566.4690855,16.20, 33.33
1657288567.498486,14.24, 32.16
1657288568.5252888,13.58, 27.85
1657288569.559495,16.63, 34.17
1657288570.587507,15.18, 29.23
1657288571.6137538,14.45, 30.31
1657288572.6495202,14.25, 28.84
1657288573.6736507,14.16, 28.75
1657288574.7165673,13.85, 28.80
1657288575.744055,14.52, 27.83
1657288576.7778757,14.60, 26.91
1657288577.8224146,13.25, 26.36
1657288578.8649383,14.39, 25.49
1657288579.8975668,14.22, 22.52
1657288580.9347785,14.88, 27.43
1657288581.976025,13.37, 25.14
1657288583.0109642,13.80, 24.91
1657288584.037836,13.83, 25.16
1657288585.0671256,13.72, 25.57
1657288586.1021187,13.25, 26.63
1657288587.122332,13.35, 27.70
1657288588.1526463,15.19, 25.98
1657288589.1804316,10.73, 25.84
1657288590.2072499,13.27, 24.94
1657288591.2464125,13.84, 26.43
1657288592.277434,12.90, 27.14
1657288593.3105495,12.83, 26.84
1657288594.3506277,15.42, 26.92
1657288595.3802655,14.28, 26.95
1657288596.4236076,9.02, 24.00
