ts,ul_kBps,dl_kBps
1656953245.75434,15.26, 54.00
1656953246.7548742,21.64, 61.21
1656953247.7563083,197.04, 3203.97
1656953248.7572465,232.09, 4270.20
1656953249.7586246,193.37, 4776.03
1656953250.7593503,164.47, 4923.04
1656953251.7607634,187.24, 4731.91
1656953252.7624016,204.11, 3728.85
1656953253.7638958,162.78, 4329.18
1656953254.764811,164.92, 5346.32
1656953255.7662792,154.63, 5534.90
1656953256.7668612,150.87, 5261.87
1656953257.768326,159.45, 5483.34
1656953258.7694902,157.54, 5069.47
1656953259.7710817,134.91, 4962.76
1656953260.772747,146.58, 5203.62
1656953261.774224,148.14, 4658.23
1656953262.7748601,142.62, 4701.27
1656953263.7760441,156.80, 5198.55
1656953264.7775073,154.14, 5000.63
1656953265.778882,138.54, 4396.49
1656953266.780375,141.83, 4523.01
1656953267.7818022,165.99, 5091.41
1656953268.7828424,163.96, 5111.39
1656953269.7837825,162.51, 5023.07
1656953270.7853668,147.90, 4604.03
1656953271.786887,156.68, 4867.42
1656953272.7884517,164.22, 5219.83
1656953273.7900116,146.79, 4633.42
1656953274.790868,167.42, 5270.32
1656953275.7923384,151.75, 4770.19
1656953276.7938116,152.83, 4808.15
1656953277.794874,155.24, 4875.12
1656953278.795996,147.61, 4701.61
1656953279.7974625,139.51, 4384.38
1656953280.798808,135.67, 4281.01
1656953281.7998316,156.09, 4933.45
1656953282.801301,159.06, 5190.97
1656953283.8017514,137.88, 4501.21
1656953284.8028715,151.53, 4912.13
1656953285.8043482,159.88, 5077.94
1656953286.8058226,156.59, 4959.46
1656953287.8073967,144.55, 4637.08
1656953288.8080888,159.24, 5015.42
1656953289.809574,143.73, 4598.08
1656953290.810864,116.73, 3762.17
1656953291.812322,152.93, 4852.52
1656953292.813756,109.33, 3491.78
1656953293.8148685,92.05, 2821.68
1656953294.815487,92.31, 2796.16
1656953295.8169029,92.49, 2779.63
1656953296.818495,109.10, 3298.35
1656953297.8200984,110.50, 3357.04
1656953298.821491,116.77, 3482.56
1656953299.8228781,126.75, 3379.33
1656953300.8243675,175.58, 3486.68
1656953301.8255,154.25, 3389.89
1656953302.826872,105.82, 2784.90
1656953303.8283148,117.46, 3220.96
1656953304.8295262,103.40, 2907.67
1656953305.8308465,110.63, 3064.71
1656953306.8322828,90.99, 1787.47
1656953307.8351514,105.47, 1644.45
1656953308.8362691,95.64, 2224.87
1656953309.837367,115.01, 2756.32
1656953310.838869,91.63, 2682.48
1656953311.8405406,84.46, 2016.65
1656953312.8415549,84.84, 2107.84
1656953313.8428376,70.57, 1887.58
1656953314.8443081,61.01, 1619.79
1656953315.8454626,70.72, 1919.37
1656953316.846878,72.99, 1992.16
1656953317.8483386,70.83, 1936.41
1656953318.8497643,68.52, 1972.22
1656953319.8508208,23.49, 513.27
1656953320.8535626,0.00, 139.99
1656953321.8548846,0.00, 34.75
1656953322.856831,71.78, 955.19
1656953323.857557,161.12, 4683.23
1656953324.858952,147.05, 4280.94
1656953325.8604317,166.07, 4934.79
1656953326.861319,128.20, 3823.24
1656953327.8625956,143.91, 4237.89
1656953328.8631427,146.36, 4439.53
1656953329.8646083,159.07, 4729.60
1656953330.86566,159.71, 4850.49
1656953331.8668666,160.26, 4878.95
1656953332.8681092,163.83, 4921.64
1656953333.8694968,156.12, 4814.14
1656953334.871607,133.79, 4189.34
1656953335.8731306,139.60, 4305.70
1656953336.874926,164.57, 5045.94
1656953337.8783894,162.90, 4821.47
1656953338.8798018,149.96, 4576.36
1656953339.8804805,163.35, 4972.81
1656953340.8833683,162.92, 5038.67
1656953341.8843892,151.56, 4862.23
1656953342.8857973,151.96, 4650.29
1656953343.8894439,158.49, 4721.85
1656953344.8908806,158.00, 4885.50
1656953345.8923347,152.40, 4632.05
1656953346.893784,61.53, 1833.73
1656953347.894895,68.69, 1735.58
1656953348.896354,83.53, 1892.04
1656953349.8978152,93.37, 2230.85
1656953350.8988428,61.33, 1814.96
1656953351.8996668,67.70, 1819.96
1656953352.901183,66.33, 1827.76
1656953353.9027348,16.43, 1245.37
1656953354.904222,0.00, 1175.15
1656953355.9056776,3.19, 70.83
1656953356.9068682,0.00, 57.85
1656953357.908374,159.71, 3994.12
1656953358.9099147,139.93, 4296.35
1656953359.9108975,181.07, 4850.80
1656953360.912373,181.02, 5042.45
1656953361.913402,165.02, 4672.36
1656953362.9148607,139.84, 4568.87
1656953363.9161804,118.59, 4939.07
1656953364.9176023,133.70, 3689.55
1656953365.919041,144.47, 4375.99
1656953366.920668,141.41, 4620.51
1656953367.9221177,134.66, 4294.82
1656953368.9232051,135.42, 4156.25
1656953369.9249763,127.24, 4168.27
1656953370.9265654,118.50, 4266.45
