event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1657374495473,Windows_701,1657374493479
joined_room,1657374466449,Windows_457,1657374464433
link_access,1657374308445,Windows_759,1657374306458
link_access,1657374307233,Windows_527,1657374305227
link_access,1657374306965,Windows_380,1657374304959
link_access,1657374307019,Windows_701,1657374304962
joined_room,1657374496192,Windows_701,1657374494201
joined_room,1657374494775,Windows_701,1657374492786
avatar_selected,1657374486195,Windows_566,1657374484200
joined_room,1657374464835,Windows_759,1657374462826
joined_room,1657374497292,Windows_210,1657374495297
avatar_selected,1657374497954,Windows_380,1657374495962
avatar_selected,1657374466663,Windows_457,1657374464647
link_access,1657374308332,Windows_457,1657374306341
avatar_selected,1657374465044,Windows_759,1657374463044
avatar_selected,1657374498525,Windows_210,1657374496510
joined_room,1657374485864,Windows_566,1657374483869
joined_room,1657374497116,Windows_380,1657374495125
avatar_selected,1657374498973,Windows_701,1657374496982
joined_room,1657374364212,Windows_951,1657374363841
link_access,1657374306765,Windows_701,1657374304768
link_access,1657374258593,Windows_385,1657374256595
joined_room,1657374487162,Windows_527,1657374485166
link_access,1657374307719,Windows_210,1657374305099
link_access,1657374323466,Windows_951,1657374323065
avatar_selected,1657374364431,Windows_951,1657374364072
link_access,1657374308501,Windows_566,1657374306507
avatar_selected,1657374487438,Windows_527,1657374485443
