event_id,server_timestamp,client_id,client_timestamp
joined_room,1657373928479,Windows_107,1657373926484
avatar_selected,1657373941523,Windows_182,1657373939536
joined_room,1657373942041,Windows_144,1657373940030
link_access,1657373854292,Windows_842,1657373853909
avatar_selected,1657373942258,Windows_144,1657373940268
link_access,1657373851249,Windows_210,1657373849238
link_access,1657373851416,Windows_107,1657373849424
avatar_selected,1657373895070,Windows_842,1657373894722
joined_room,1657373894818,Windows_842,1657373894478
joined_room,1657373943267,Windows_210,1657373941276
link_access,1657373802606,Windows_246,1657373800612
avatar_selected,1657373943467,Windows_210,1657373941473
joined_room,1657373941331,Windows_182,1657373939336
link_access,1657373851145,Windows_182,1657373849145
link_access,1657373851553,Windows_144,1657373849561
