event_id,server_timestamp,client_id,client_timestamp
link_access,1657372780243,Windows_865,1657372778232
joined_room,1657373135635,Windows_93,1657373133607
link_access,1657372779280,Windows_312,1657372777172
link_access,1657372779699,Windows_769,1657372777655
avatar_selected,1657373070853,Windows_855,1657373068844
link_access,1657372776546,Windows_68,1657372774535
joined_room,1657373085033,Windows_720,1657373083021
avatar_selected,1657373113074,Windows_769,1657373111065
avatar_selected,1657373090820,Windows_720,1657373088815
avatar_selected,1657373122237,Windows_145,1657373120231
avatar_selected,1657373084819,Windows_918,1657373082812
joined_room,1657373144180,Windows_442,1657373142176
link_access,1657372777720,Windows_394,1657372775711
link_access,1657372777947,Windows_855,1657372775926
avatar_selected,1657373152618,Windows_312,1657373150462
avatar_selected,1657373178503,Windows_442,1657373176499
link_access,1657372775581,Windows_93,1657372773555
link_access,1657372775173,Windows_918,1657372772970
avatar_selected,1657373161549,Windows_131,1657373159541
joined_room,1657373116991,Windows_145,1657373114977
link_access,1657372773773,Windows_131,1657372771583
avatar_selected,1657373144095,Windows_93,1657373142091
joined_room,1657373078187,Windows_394,1657373076169
joined_room,1657373102199,Windows_769,1657373100191
link_access,1657372778675,Windows_476,1657372776654
joined_room,1657373150560,Windows_68,1657373148530
link_access,1657372793196,Windows_457,1657372792858
joined_room,1657372833589,Windows_457,1657372833238
avatar_selected,1657373107409,Windows_476,1657373105357
joined_room,1657373113513,Windows_771,1657373111505
avatar_selected,1657373140776,Windows_771,1657373138768
link_access,1657372728433,Windows_202,1657372725862
joined_room,1657373139335,Windows_865,1657373137332
link_access,1657372785195,Windows_442,1657372783181
avatar_selected,1657373159253,Windows_68,1657373157251
joined_room,1657373139432,Windows_382,1657373137430
link_access,1657372782482,Windows_955,1657372780479
link_access,1657372777061,Windows_145,1657372775052
link_access,1657372779620,Windows_771,1657372777527
joined_room,1657373081922,Windows_918,1657373079916
avatar_selected,1657372833810,Windows_457,1657372833468
joined_room,1657373151180,Windows_131,1657373149177
joined_room,1657373157778,Windows_955,1657373155668
avatar_selected,1657373144963,Windows_865,1657373142960
joined_room,1657373101188,Windows_476,1657373099169
joined_room,1657373066439,Windows_855,1657373064313
avatar_selected,1657373164322,Windows_955,1657373162316
avatar_selected,1657373160834,Windows_382,1657373158829
link_access,1657372776148,Windows_382,1657372774133
avatar_selected,1657373080838,Windows_394,1657373078757
joined_room,1657373133902,Windows_312,1657373131898
link_access,1657372775515,Windows_720,1657372773497
