ts,ul_kBps,dl_kBps
1657374301.0070305,10.17, 51.70
1657374302.0511336,28.93, 205.02
1657374303.0648243,171.90, 8855.34
1657374304.076187,136.16, 9600.25
1657374305.1012998,131.74, 9976.95
1657374306.1309538,75.07, 8537.65
1657374307.154913,42.03, 1953.46
1657374308.1802552,86.01, 7048.52
1657374309.1941895,96.79, 11493.23
1657374310.2093596,107.87, 11274.50
1657374311.236593,101.36, 10754.27
1657374312.2603261,103.66, 11413.84
1657374313.2737026,103.13, 10794.20
1657374314.2885802,104.44, 11230.14
1657374315.3017442,96.01, 10578.14
1657374316.3152006,93.19, 10869.16
1657374317.3368816,90.98, 10476.97
1657374318.3548322,85.27, 10598.24
1657374319.3720393,62.20, 7617.93
1657374320.3879328,131.47, 7855.98
1657374321.407961,79.32, 7204.68
1657374322.4295077,106.20, 9572.10
1657374323.450578,69.20, 6953.22
1657374324.473359,66.40, 6945.64
1657374325.4873242,61.64, 6393.56
1657374326.5078123,58.20, 6694.06
1657374327.5290012,60.86, 6965.48
1657374328.5513694,63.09, 6472.25
1657374329.561818,58.09, 5617.00
1657374330.5838518,57.09, 5169.78
1657374331.6036165,69.66, 6700.52
1657374332.6243563,56.66, 5114.48
1657374333.644082,59.71, 5665.71
1657374334.6598601,51.98, 4983.23
1657374335.6826227,48.74, 4879.72
1657374336.701612,55.98, 5637.53
1657374337.7226696,54.99, 5472.32
1657374338.7423537,56.97, 5564.04
1657374339.759625,54.43, 5215.67
1657374340.778015,48.39, 4823.83
1657374341.802559,46.68, 5553.56
1657374342.8225207,55.10, 4931.07
1657374343.845286,51.65, 4677.46
1657374344.8649306,55.03, 4480.26
1657374345.8867645,49.93, 4861.10
1657374346.901243,57.78, 4673.50
1657374347.9158733,50.57, 4265.80
1657374348.9301682,53.44, 4565.26
1657374349.9471314,52.79, 4482.84
1657374350.9652185,55.56, 4895.59
1657374351.9804764,62.52, 5517.36
1657374353.0032275,54.43, 4955.89
1657374354.0223532,27.99, 2193.56
1657374355.0442693,32.83, 2748.52
1657374356.058051,53.62, 5040.20
1657374357.0804644,59.90, 5594.21
1657374358.101666,73.00, 6713.48
1657374359.1212804,63.76, 6361.67
1657374360.1421416,128.53, 9332.10
1657374361.1611776,139.61, 9137.61
1657374362.177397,189.00, 9715.87
1657374363.1951606,154.12, 9653.78
1657374364.2115874,147.97, 9186.89
1657374365.2322636,212.85, 11141.67
1657374366.2605045,160.38, 8861.25
1657374367.290861,222.75, 9580.00
1657374368.3155525,131.63, 8903.42
1657374369.3403113,134.95, 7690.71
1657374370.3679452,111.22, 9172.93
1657374371.3936446,116.69, 9739.00
1657374372.404144,131.15, 8557.57
1657374373.4198556,114.07, 7830.77
1657374374.4350607,89.41, 7725.81
1657374375.449978,126.47, 9657.88
1657374376.4708667,103.16, 8347.50
1657374377.4853034,93.02, 9767.59
1657374378.5058239,106.86, 8570.60
1657374379.532469,128.05, 7938.78
1657374380.55063,84.24, 9986.11
1657374381.5656774,87.30, 7420.59
1657374382.5789962,151.08, 9284.54
1657374383.601312,148.11, 9544.53
1657374384.6254826,178.86, 10171.87
1657374385.637708,176.39, 9888.19
1657374386.6539109,157.40, 9543.91
1657374387.6868224,161.84, 9513.85
1657374388.703458,157.00, 9249.41
1657374389.7291603,169.93, 8979.44
1657374390.7419763,171.43, 9800.13
1657374391.7578912,114.92, 6496.23
1657374392.76995,68.83, 3850.54
1657374393.7809045,66.27, 5927.84
1657374394.7987769,101.63, 8180.36
1657374395.8134515,169.05, 7860.69
1657374396.841607,178.35, 9360.18
1657374397.854944,137.26, 8781.35
1657374398.8736238,96.77, 7810.24
1657374399.8967628,181.26, 8641.71
1657374400.910126,156.39, 9206.82
1657374401.9237838,126.48, 6957.33
1657374402.9380455,93.01, 7427.20
1657374403.9563496,101.88, 8451.67
1657374404.9850187,67.24, 6836.23
1657374406.0140266,135.16, 5485.63
1657374407.0432966,206.96, 10565.22
1657374408.0580428,189.63, 10865.84
1657374409.0708487,151.42, 9967.13
1657374410.088448,185.37, 10754.87
1657374411.1137931,165.94, 9940.01
1657374412.1338348,168.38, 9970.68
1657374413.1631165,148.58, 10561.89
1657374414.1883688,114.82, 9036.98
