ts,ul_kBps,dl_kBps
1657371320.9948964,0.42, 0.19
1657371322.0311546,4.36, 14.02
1657371323.063951,19.07, 538.32
1657371324.0888693,9.38, 1158.24
1657371325.1283345,9.75, 537.27
1657371326.1495295,8.56, 609.04
1657371327.1888673,15.96, 2038.73
1657371328.2273908,2.90, 24.62
1657371329.249063,11.45, 3087.31
1657371330.2717948,9.28, 3280.38
1657371331.2957609,17.67, 3386.94
1657371332.316242,15.84, 5942.85
1657371333.3323898,18.43, 6623.29
1657371334.358029,15.84, 5983.58
1657371335.3906572,16.85, 5769.15
1657371336.4291492,18.26, 6525.05
1657371337.4613807,17.45, 5524.46
1657371338.4895701,14.00, 4788.33
1657371339.5125504,17.89, 5261.33
1657371340.539212,26.76, 4065.77
1657371341.5719564,27.71, 3167.01
1657371342.6022882,39.19, 4778.47
1657371343.6234324,45.51, 5809.31
1657371344.6598268,38.70, 5007.22
1657371345.6827545,48.04, 5898.97
1657371346.704986,48.37, 6069.85
1657371347.7236645,31.66, 3908.50
1657371348.7527866,30.08, 3521.65
1657371349.7841876,45.34, 4849.73
1657371350.812234,43.13, 5259.57
1657371351.8286593,41.70, 6322.11
1657371352.8584514,52.67, 7511.35
1657371353.8862674,40.01, 5480.15
1657371354.9166472,42.54, 5747.69
1657371355.9545076,43.34, 5707.32
1657371356.988305,39.40, 5186.46
1657371358.0153866,39.94, 5046.62
1657371359.0391107,39.75, 5093.16
1657371360.0646446,41.63, 5532.84
1657371361.0850039,42.25, 5420.60
1657371362.119243,35.35, 3987.08
1657371363.1442263,19.93, 2638.36
1657371364.156045,17.73, 2388.59
1657371365.1769152,4.38, 480.53
1657371366.1979833,8.50, 43.31
1657371367.2304313,24.87, 2980.94
1657371368.2497268,12.22, 53.25
1657371369.272405,11.20, 13.30
1657371370.3002808,12.45, 10.07
1657371371.3376079,12.25, 10.99
1657371372.3658745,14.06, 17.85
1657371373.4006672,11.60, 11.74
1657371374.434783,11.39, 9.89
1657371375.4695375,11.02, 9.37
1657371376.5026233,11.22, 10.63
1657371377.5373101,10.99, 10.02
1657371378.5747092,11.13, 7.78
1657371379.5949702,10.65, 10.95
1657371380.6291013,10.71, 12.64
1657371381.656862,18.53, 27.47
1657371382.684837,10.41, 13.91
1657371383.7140088,11.17, 13.39
1657371384.7416139,10.77, 13.35
1657371385.771529,11.84, 14.78
1657371386.7925522,12.05, 11.38
1657371387.8187294,11.02, 13.50
1657371388.8450043,11.05, 13.30
1657371389.8697078,10.59, 13.20
1657371390.8945048,9.73, 14.22
1657371391.9196475,13.10, 13.72
1657371392.9496388,10.98, 13.47
1657371393.9813156,11.38, 12.45
1657371395.0046344,10.75, 14.49
1657371396.040702,11.21, 14.73
1657371397.0701156,11.75, 13.42
1657371398.1029801,10.61, 15.10
1657371399.1268723,10.49, 13.97
1657371400.1585963,11.56, 21.55
1657371401.1873984,15.45, 532.82
1657371402.2198853,20.26, 2653.48
1657371403.2495716,11.24, 50.14
1657371404.279787,13.34, 36.90
1657371405.3049486,10.64, 50.92
1657371406.332688,12.59, 108.90
1657371407.3577151,10.95, 25.28
1657371408.389042,11.13, 20.40
1657371409.4210422,12.13, 23.51
1657371410.4484346,15.94, 31.20
1657371411.4703524,12.79, 24.69
1657371412.5009642,11.88, 26.46
1657371413.5307038,13.50, 138.28
1657371414.5495539,14.63, 1709.88
1657371415.5679538,11.20, 29.25
1657371416.60358,11.82, 33.78
1657371417.6374714,11.21, 33.65
1657371418.665298,11.92, 35.46
1657371419.6941664,15.40, 1139.97
1657371420.7232096,26.20, 4162.01
1657371421.7442122,8.09, 50.85
1657371422.7650704,11.12, 50.97
1657371423.7950535,12.27, 41.92
1657371424.8155303,11.61, 40.25
1657371425.8467278,11.49, 49.13
1657371426.8748443,12.80, 51.03
1657371427.903895,12.55, 55.76
1657371428.9415143,12.84, 55.35
1657371429.96687,12.33, 50.21
1657371430.9956343,12.35, 58.74
1657371432.0183616,14.01, 54.86
1657371433.0455146,12.39, 56.61
1657371434.0721378,13.20, 59.43
1657371435.0966163,11.95, 56.29
1657371436.1237118,11.99, 56.66
1657371437.1483498,14.05, 54.05
